file,line,type,commit,author,date,time,timezone,datetime,depth,length
resume/index.html,22,html,458453d1,rinconjm,2025-10-10,11:31:43,-07:00,2025-10-10T11:31:43-07:00,2,8
resume/index.html,23,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,2,10
resume/index.html,24,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,4,22
resume/index.html,25,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,0,0
resume/index.html,26,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,4,4
resume/index.html,27,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,6,26
resume/index.html,28,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,6,66
resume/index.html,29,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,4,5
resume/index.html,30,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,4,4
resume/index.html,31,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,6,26
resume/index.html,32,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,6,26
resume/index.html,33,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,4,5
resume/index.html,34,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,4,2
resume/index.html,35,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,6,103
resume/index.html,36,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,8,15
resume/index.html,37,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,8,53
resume/index.html,38,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,6,105
resume/index.html,39,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,8,17
resume/index.html,40,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,8,11
resume/index.html,41,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,6,106
resume/index.html,42,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,8,16
resume/index.html,43,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,8,26
resume/index.html,44,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,4,3
resume/index.html,45,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,0,0
resume/index.html,46,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,4,4
resume/index.html,47,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,6,78
resume/index.html,48,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,6,4
resume/index.html,49,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,8,89
resume/index.html,50,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,6,6
resume/index.html,51,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,4,5
resume/index.html,52,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,4,4
resume/index.html,53,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,6,29
resume/index.html,54,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,6,28
resume/index.html,55,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,4,5
resume/index.html,56,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,4,2
resume/index.html,57,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,6,101
resume/index.html,58,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,8,30
resume/index.html,59,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,6,102
resume/index.html,60,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,8,11
resume/index.html,61,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,4,3
resume/index.html,62,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,0,0
resume/index.html,63,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,2,11
resume/index.html,64,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,2,9
resume/index.html,65,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,4,16
resume/index.html,66,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,4,4
resume/index.html,67,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,6,47
resume/index.html,68,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,6,21
resume/index.html,69,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,4,5
resume/index.html,70,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,4,4
resume/index.html,71,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,6,30
resume/index.html,72,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,6,24
resume/index.html,73,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,4,5
resume/index.html,74,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,0,0
resume/index.html,75,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,2,10
resume/index.html,76,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,2,6
resume/index.html,77,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,4,13
resume/index.html,78,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,4,2
resume/index.html,79,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,6,2
resume/index.html,80,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,8,114
resume/index.html,81,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,8,58
resume/index.html,82,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,0,0
resume/index.html,83,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,6,3
resume/index.html,84,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,4,3
resume/index.html,85,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,2,7
resume/index.html,86,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,0,0
resume/index.html,87,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,0,5
resume/index.html,88,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,0,0
resume/index.html,89,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,0,5
projects/projects.js,1,js,223d4cf6,rinconjm,2025-10-24,13:29:27,-07:00,2025-10-24T13:29:27-07:00,0,55
projects/projects.js,2,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,63
projects/projects.js,3,js,223d4cf6,rinconjm,2025-10-24,13:29:27,-07:00,2025-10-24T13:29:27-07:00,0,0
projects/projects.js,4,js,223d4cf6,rinconjm,2025-10-24,13:29:27,-07:00,2025-10-24T13:29:27-07:00,0,55
projects/projects.js,5,js,223d4cf6,rinconjm,2025-10-24,13:29:27,-07:00,2025-10-24T13:29:27-07:00,0,0
projects/projects.js,6,js,223d4cf6,rinconjm,2025-10-24,13:29:27,-07:00,2025-10-24T13:29:27-07:00,0,62
projects/projects.js,7,js,223d4cf6,rinconjm,2025-10-24,13:29:27,-07:00,2025-10-24T13:29:27-07:00,0,44
projects/projects.js,8,js,223d4cf6,rinconjm,2025-10-24,13:29:27,-07:00,2025-10-24T13:29:27-07:00,2,54
projects/projects.js,9,js,223d4cf6,rinconjm,2025-10-24,13:29:27,-07:00,2025-10-24T13:29:27-07:00,0,0
projects/projects.js,10,js,223d4cf6,rinconjm,2025-10-24,13:29:27,-07:00,2025-10-24T13:29:27-07:00,0,0
projects/projects.js,11,js,223d4cf6,rinconjm,2025-10-24,13:29:27,-07:00,2025-10-24T13:29:27-07:00,0,43
projects/projects.js,12,js,223d4cf6,rinconjm,2025-10-24,13:29:27,-07:00,2025-10-24T13:29:27-07:00,0,60
projects/projects.js,13,js,223d4cf6,rinconjm,2025-10-24,13:29:27,-07:00,2025-10-24T13:29:27-07:00,0,23
projects/projects.js,14,js,223d4cf6,rinconjm,2025-10-24,13:29:27,-07:00,2025-10-24T13:29:27-07:00,2,44
projects/projects.js,15,js,223d4cf6,rinconjm,2025-10-24,13:29:27,-07:00,2025-10-24T13:29:27-07:00,0,6
projects/projects.js,16,js,223d4cf6,rinconjm,2025-10-24,13:29:27,-07:00,2025-10-24T13:29:27-07:00,2,48
projects/projects.js,17,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,0
projects/projects.js,18,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,0
projects/projects.js,19,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,30
projects/projects.js,20,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,57
projects/projects.js,21,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,0
projects/projects.js,22,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,38
projects/projects.js,23,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,37
projects/projects.js,24,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,25
projects/projects.js,25,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,29
projects/projects.js,26,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,0
projects/projects.js,27,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,32
projects/projects.js,28,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,29
projects/projects.js,29,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,0
projects/projects.js,30,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,25
projects/projects.js,31,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,29
projects/projects.js,32,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,4,12
projects/projects.js,33,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,4,14
projects/projects.js,34,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,4,12
projects/projects.js,35,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,0
projects/projects.js,36,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,0
projects/projects.js,37,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,18
projects/projects.js,38,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,50
projects/projects.js,39,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,4,30
projects/projects.js,40,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,1
projects/projects.js,41,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,0
projects/projects.js,42,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,23
projects/projects.js,43,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,0
projects/projects.js,44,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,44
projects/projects.js,45,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,53
projects/projects.js,46,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,42
projects/projects.js,47,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,51
projects/projects.js,48,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,0
projects/projects.js,49,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,27
projects/projects.js,50,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,47
projects/projects.js,51,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,0
projects/projects.js,52,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,21
projects/projects.js,53,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,29
projects/projects.js,54,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,0
projects/projects.js,55,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,29
projects/projects.js,56,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,4,1
projects/projects.js,57,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,4,13
projects/projects.js,58,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,4,13
projects/projects.js,59,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,4,24
projects/projects.js,60,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,4,18
projects/projects.js,61,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,6,47
projects/projects.js,62,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,0
projects/projects.js,63,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,6,1
projects/projects.js,64,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,6,16
projects/projects.js,65,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,6,24
projects/projects.js,66,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,8,68
projects/projects.js,67,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,8,48
projects/projects.js,68,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,0
projects/projects.js,69,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,6,4
projects/projects.js,70,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,6,22
projects/projects.js,71,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,6,24
projects/projects.js,72,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,8,46
projects/projects.js,73,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,6,1
projects/projects.js,74,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,0
projects/projects.js,75,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,6,25
projects/projects.js,76,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,8,47
projects/projects.js,77,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,6,6
projects/projects.js,78,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,8,48
projects/projects.js,79,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,8,88
projects/projects.js,80,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,8,51
projects/projects.js,81,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,10,61
projects/projects.js,82,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,10,73
projects/projects.js,83,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,8,1
projects/projects.js,84,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,8,56
projects/projects.js,85,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,6,0
projects/projects.js,86,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,0
projects/projects.js,87,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,4,1
projects/projects.js,88,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,1
projects/projects.js,89,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,0
projects/projects.js,90,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,27
projects/projects.js,91,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,4,4
projects/projects.js,92,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,4,11
projects/projects.js,93,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,4,38
projects/projects.js,94,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,4,27
projects/projects.js,95,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,4,69
projects/projects.js,96,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,1
projects/projects.js,97,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,0
projects/projects.js,98,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,0
projects/projects.js,99,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,27
projects/projects.js,100,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,23
projects/projects.js,101,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,0
projects/projects.js,102,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,20
projects/projects.js,103,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,13
projects/projects.js,104,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,21
projects/projects.js,105,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,15
projects/projects.js,106,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,0
projects/projects.js,107,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,53
projects/projects.js,108,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,0
projects/projects.js,109,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,48
projects/projects.js,110,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,25
projects/projects.js,111,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,25
projects/projects.js,112,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,0
projects/projects.js,113,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,41
projects/projects.js,114,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,78
projects/projects.js,115,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,0
projects/projects.js,116,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,20
projects/projects.js,117,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,51
projects/projects.js,118,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,4,59
projects/projects.js,119,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,4,42
projects/projects.js,120,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,4,86
projects/projects.js,121,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,4,33
projects/projects.js,122,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,1
projects/projects.js,123,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,0
projects/projects.js,124,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,28
projects/projects.js,125,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,56
projects/projects.js,126,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,2,31
projects/projects.js,127,js,9050c24e,rinconjm,2025-10-31,12:28:36,-07:00,2025-10-31T12:28:36-07:00,0,1
projects/index.html,1,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,0,13
projects/index.html,2,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,0,14
projects/index.html,3,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,0,4
projects/index.html,4,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,2,20
projects/index.html,5,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,2,68
projects/index.html,6,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,2,21
projects/index.html,7,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,2,43
projects/index.html,8,html,39f413fd,rinconjm,2025-10-24,13:34:54,-07:00,2025-10-24T13:34:54-07:00,2,48
projects/index.html,9,html,39f413fd,rinconjm,2025-10-24,13:34:54,-07:00,2025-10-24T13:34:54-07:00,2,47
projects/index.html,10,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,0,5
projects/index.html,11,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,0,4
projects/index.html,12,html,39f413fd,rinconjm,2025-10-24,13:34:54,-07:00,2025-10-24T13:34:54-07:00,2,38
projects/index.html,13,html,7e391c59,rinconjm,2025-10-31,12:30:54,-07:00,2025-10-31T12:30:54-07:00,0,0
projects/index.html,14,html,7e391c59,rinconjm,2025-10-31,12:30:54,-07:00,2025-10-31T12:30:54-07:00,2,21
projects/index.html,15,html,7e391c59,rinconjm,2025-10-31,12:30:54,-07:00,2025-10-31T12:30:54-07:00,4,59
projects/index.html,16,html,7e391c59,rinconjm,2025-10-31,12:30:54,-07:00,2025-10-31T12:30:54-07:00,4,23
projects/index.html,17,html,7e391c59,rinconjm,2025-10-31,12:30:54,-07:00,2025-10-31T12:30:54-07:00,2,4
projects/index.html,18,html,7e391c59,rinconjm,2025-10-31,12:30:54,-07:00,2025-10-31T12:30:54-07:00,2,4
projects/index.html,19,html,7e391c59,rinconjm,2025-10-31,12:30:54,-07:00,2025-10-31T12:30:54-07:00,4,15
projects/index.html,20,html,7e391c59,rinconjm,2025-10-31,12:30:54,-07:00,2025-10-31T12:30:54-07:00,4,11
projects/index.html,21,html,7e391c59,rinconjm,2025-10-31,12:30:54,-07:00,2025-10-31T12:30:54-07:00,4,26
projects/index.html,22,html,7e391c59,rinconjm,2025-10-31,12:30:54,-07:00,2025-10-31T12:30:54-07:00,4,31
projects/index.html,23,html,7e391c59,rinconjm,2025-10-31,12:30:54,-07:00,2025-10-31T12:30:54-07:00,2,0
projects/index.html,24,html,7e391c59,rinconjm,2025-10-31,12:30:54,-07:00,2025-10-31T12:30:54-07:00,2,0
projects/index.html,25,html,39f413fd,rinconjm,2025-10-24,13:34:54,-07:00,2025-10-24T13:34:54-07:00,2,26
projects/index.html,26,html,784aadb9,rinconjm,2025-09-30,17:24:48,-07:00,2025-09-30T17:24:48-07:00,0,5
contact/index.html,1,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,0,13
contact/index.html,2,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,0,14
contact/index.html,3,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,0,0
contact/index.html,4,html,78686084,rinconjm,2025-09-30,17:00:46,-07:00,2025-09-30T17:00:46-07:00,0,4
